Cluster ID,,title,org,id
9,502,Operationalisierung von Forschungsfragen in CLARIN-D - Der Anwendungsfall Ernst Jünger 2016,"Universität Leipzig, Deutschland",../dhd_2016/TEI/vortraege-035.xml__2
6,503,Digitale Workflows in Langzeitprojekten am Beispiel einer Infrastruktur zur Dokumentation indigener nordeurasischer Sprachen (INEL) 2016,"Universität Hamburg, Deutschland",../dhd_2016/TEI/vortraege-044.xml__0
6,504,Digitale Workflows in Langzeitprojekten am Beispiel einer Infrastruktur zur Dokumentation indigener nordeurasischer Sprachen (INEL) 2016,"Universität Hamburg, Deutschland",../dhd_2016/TEI/vortraege-044.xml__1
6,505,Digitale Workflows in Langzeitprojekten am Beispiel einer Infrastruktur zur Dokumentation indigener nordeurasischer Sprachen (INEL) 2016,"Universität Hamburg, Deutschland",../dhd_2016/TEI/vortraege-044.xml__2
244,506,Gegenwärtige dialektspezifische Daten und deren Anwendung in der Dialektometrie 2016,"Centrum für Informations- und Sprachverarbeitung (CIS), LMU, München",../dhd_2016/TEI/posters-072.xml__0
245,507,Gegenwärtige dialektspezifische Daten und deren Anwendung in der Dialektometrie 2016,"Centrum für Informations- und Sprachverarbeitung (CIS), LMU, München",../dhd_2016/TEI/posters-072.xml__1
246,508,Gegenwärtige dialektspezifische Daten und deren Anwendung in der Dialektometrie 2016,"Centrum für Informations- und Sprachverarbeitung (CIS), LMU, München",../dhd_2016/TEI/posters-072.xml__2
247,509,Von den 'digital humanities' zu einer humanen Digitalisierung 2016,"TU Kaiserslautern, Deutschland",../dhd_2016/TEI/plenarvortraege-002.xml__0
27,510,Darf wissenschaftliches Design in DH-Projekten emotional ansprechen?  2016,"Universität Trier (Trier Center for Digital Humanities), Deutschland",../dhd_2016/TEI/posters-027.xml__0
248,511,Die Kunst als Ganzes. Heterogene Bilddatensätze als Herausforderung für die Kunstgeschichte und die Computer Vision. 2016,"Universität zu Köln, Kunsthistorisches Institut",../dhd_2016/TEI/vortraege-004.xml__0
59,512,Die Kunst als Ganzes. Heterogene Bilddatensätze als Herausforderung für die Kunstgeschichte und die Computer Vision. 2016,"Ruprecht-Karls-Universität Heidelberg, Heidelberg Collaboratory for Image Processing (HCI)",../dhd_2016/TEI/vortraege-004.xml__1
249,513,Die Uwe Johnson-Werkausgabe 2016,"Universität Rostock, Deutschland",../dhd_2016/TEI/posters-024.xml__0
250,514,Die Uwe Johnson-Werkausgabe 2016,"Universität Rostock, Deutschland",../dhd_2016/TEI/posters-024.xml__1
25,515,"Kollaboratives Schreiben gestern, heute und morgen: Nutzen und Grenzen eines Visualisierungs- und Analysemodels aus der digitalen Literaturforschung 2016","Universität Trier, Deutschland",../dhd_2016/TEI/posters-073.xml__0
60,516,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__0
60,517,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__1
60,518,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__2
60,519,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__3
60,520,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__4
60,521,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__5
60,522,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__6
60,523,Mit der FinderApp durch Goethes Faust: Treffer im Faksimile visuell hervorgehoben und multimediale Ausgabe in Videoaufführung und Hörbuch. 2016,"Ludwig Maximilians Universität München, Deutschland",../dhd_2016/TEI/posters-020.xml__7
49,524,Digital Zusammenwachsen: Forschungsdaten-management im Forschungsverbund MWW 2016,Forschungsverbund MWW,../dhd_2016/TEI/posters-026.xml__0
49,525,Digital Zusammenwachsen: Forschungsdaten-management im Forschungsverbund MWW 2016,Forschungsverbund MWW,../dhd_2016/TEI/posters-026.xml__1
49,526,Digital Zusammenwachsen: Forschungsdaten-management im Forschungsverbund MWW 2016,Forschungsverbund MWW,../dhd_2016/TEI/posters-026.xml__2
47,527,„Bis zum Sankt(-|\s)?[Nn]immerleins(-|\s)?[Tt]ag“ – Der Datumserkenner „PDR-Dates“ 2016,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2016/TEI/posters-013.xml__0
47,528,„Bis zum Sankt(-|\s)?[Nn]immerleins(-|\s)?[Tt]ag“ – Der Datumserkenner „PDR-Dates“ 2016,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2016/TEI/posters-013.xml__1
251,529,Historische Begriffe der Erziehungswissen-schaft - Erzeugung einer Ontologie 2016,"DIPF, Deutschland",../dhd_2016/TEI/posters-064.xml__0
2,530,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__0
252,531,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","SICP – Software Innovation Campus Paderborn, Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__1
2,532,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__2
2,533,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__3
2,534,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__4
2,535,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__5
253,536,"Mobile Anwendungen als multimodale Medien zur Vermittlung vormoderner Artefakte. Die ,Historisches Paderborn‘-App – ein interdisziplinäres Forschungs- und Lehrprojekt 2016","SICP – Software Innovation Campus Paderborn, Universität Paderborn, Deutschland",../dhd_2016/TEI/sektionen-004.xml__6
254,537,DH-Projekte Österreichischer Literaturarchive: Ein Problembericht 2016,"ACDH-OEAW Austrian Center for Digital Humanities, Österreich",../dhd_2016/TEI/vortraege-009.xml__0
28,538,Digital Humanities in Bewegung: Ansätze für die computergestützte Filmanalyse  2016,"Lehrstuhl für Medieninformatik, Universität Regensburg",../dhd_2016/TEI/vortraege-034.xml__0
28,539,Digital Humanities in Bewegung: Ansätze für die computergestützte Filmanalyse  2016,"Lehrstuhl für Medieninformatik, Universität Regensburg",../dhd_2016/TEI/vortraege-034.xml__1
255,540,Annotation natürlichsprachlicher Texte aus Onlineforen zur Entwicklung domainspezifischer Ontologien  2016,"TU Darmstadt, Deutschland",../dhd_2016/TEI/posters-022.xml__0
29,541,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstanz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__0
9,542,Argumentanalyse in digitalen Textkorpora 2016,"Universität Leipzig, Deutschland",../dhd_2016/TEI/sektionen-001.xml__1
29,543,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstanz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__2
14,544,Argumentanalyse in digitalen Textkorpora 2016,"Universität Stuttgard, Deutschland",../dhd_2016/TEI/sektionen-001.xml__3
29,545,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstanz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__4
14,546,Argumentanalyse in digitalen Textkorpora 2016,"Universität Stuttgard, Deutschland",../dhd_2016/TEI/sektionen-001.xml__5
256,547,Argumentanalyse in digitalen Textkorpora 2016,"Helmut-Schmidt-Universität, Universität der Bundeswehr, Hamburg",../dhd_2016/TEI/sektionen-001.xml__6
14,548,Argumentanalyse in digitalen Textkorpora 2016,"Universität Stuttgard, Deutschland",../dhd_2016/TEI/sektionen-001.xml__7
257,549,Argumentanalyse in digitalen Textkorpora 2016,"Helmut-Schmidt-Universität, Universität der Bundeswehr, Hamburg",../dhd_2016/TEI/sektionen-001.xml__8
29,550,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstanz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__9
29,551,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstanz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__10
29,552,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstanz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__11
258,553,Argumentanalyse in digitalen Textkorpora 2016,"Helmut-Schmidt-Universität, Universität der Bundeswehr, Hamburg",../dhd_2016/TEI/sektionen-001.xml__12
29,554,Argumentanalyse in digitalen Textkorpora 2016,"Universität Konstantz, Deutschland",../dhd_2016/TEI/sektionen-001.xml__13
9,555,Argumentanalyse in digitalen Textkorpora 2016,"Universität Leipzig, Deutschland",../dhd_2016/TEI/sektionen-001.xml__14
14,556,Argumentanalyse in digitalen Textkorpora 2016,"Universität Stuttgard, Deutschland",../dhd_2016/TEI/sektionen-001.xml__15
9,557,Argumentanalyse in digitalen Textkorpora 2016,"Universität Leipzig, Deutschland",../dhd_2016/TEI/sektionen-001.xml__16
259,558,"Zu virtuellen Forschungsumgebun-gen, einer genuin digitalen Hermeneutik sowie deren Visualisierung 2016","Karl-Franzens Universität Graz, Österreich",../dhd_2016/TEI/vortraege-024.xml__0
36,559,"Geisteswissenschaft-liche Fachdatenrepositorien im Semantic Web. Modellierung, Vernetzung, Visualisierung. 2016","Akademie der Wissenschaften und der Literatur Mainz, Deutschland",../dhd_2016/TEI/vortraege-054.xml__0
66,560,Das Tool LAKomp und seine Anwendung auf Texte nichtstandardisierter Sprachstufen 2016,"Friedrich-Schiller-Universität Jena, Deutschland",../dhd_2016/TEI/posters-001.xml__0
65,561,Das Tool LAKomp und seine Anwendung auf Texte nichtstandardisierter Sprachstufen 2016,Martin-Luther-Universität Halle-Wittenberg,../dhd_2016/TEI/posters-001.xml__1
260,562,Eine musikwissenschaftli-che Edition in virtueller Umgebung: Die Einbindung der Anton Webern-Gesamtausgabe in SALSAH  2016,"Universität Basel, Schweiz",../dhd_2016/TEI/posters-029.xml__0
1,563,Der falsche Quijote? Autorschaftsattribution für spanische Prosa der frühen Neuzeit. 2016,"Universität Siegen, Deutschland",../dhd_2016/TEI/vortraege-051.xml__0
85,564,Romantik im Wandel der Zeit – eine quantitative Untersuchung  2016,"Jena University Language & Information Engineering (JULIE) Lab, Friedrich-Schiller-Universität Jena, Deutschland",../dhd_2016/TEI/posters-058.xml__0
85,565,Romantik im Wandel der Zeit – eine quantitative Untersuchung  2016,"Jena University Language & Information Engineering (JULIE) Lab, Friedrich-Schiller-Universität Jena, Deutschland",../dhd_2016/TEI/posters-058.xml__1
86,566,"Annotation und Distant Reading: Probleme, Synergien, Perspektiven 2016","Eberhard Karls Universität Tübingen, Deutschland",../dhd_2016/TEI/vortraege-030.xml__0
86,567,"Annotation und Distant Reading: Probleme, Synergien, Perspektiven 2016","Eberhard Karls Universität Tübingen, Deutschland",../dhd_2016/TEI/vortraege-030.xml__1
2,568,Wie verhalten sich Aktionäre bei Unternehmenszusam-menschlüssen? Modellierung sprachlicher Muster zur Analyse treibender Faktoren bei der Berichterstattung 2016,"Universität Paderborn, Deutschland",../dhd_2016/TEI/posters-078.xml__0
2,569,Wie verhalten sich Aktionäre bei Unternehmenszusam-menschlüssen? Modellierung sprachlicher Muster zur Analyse treibender Faktoren bei der Berichterstattung 2016,"Universität Paderborn, Deutschland",../dhd_2016/TEI/posters-078.xml__1
17,570,Dramenwerkbank - Automatische Sprachverarbeitung zur Analyse von Figurenrede 2016,"Institut für Maschinelle Sprachverarbeitung, Universität Stuttgart, Deutschland",../dhd_2016/TEI/posters-077.xml__0
30,571,Dramenwerkbank - Automatische Sprachverarbeitung zur Analyse von Figurenrede 2016,"Institut für Literaturwissenschaft, Universität Stuttgart, Deutschland",../dhd_2016/TEI/posters-077.xml__1
17,572,Dramenwerkbank - Automatische Sprachverarbeitung zur Analyse von Figurenrede 2016,"Institut für Maschinelle Sprachverarbeitung, Universität Stuttgart, Deutschland",../dhd_2016/TEI/posters-077.xml__2
30,573,Dramenwerkbank - Automatische Sprachverarbeitung zur Analyse von Figurenrede 2016,"Institut für Literaturwissenschaft, Universität Stuttgart, Deutschland",../dhd_2016/TEI/posters-077.xml__3
69,574,Darstellung heterogenen und dynamischen Wissens mit CIDOC CRM und WissKI 2016,"Friedrich-Alexander Universität Erlangen-Nürnberg, Deutschland",../dhd_2016/TEI/vortraege-025.xml__0
69,575,Darstellung heterogenen und dynamischen Wissens mit CIDOC CRM und WissKI 2016,"Friedrich-Alexander Universität Erlangen-Nürnberg, Deutschland",../dhd_2016/TEI/vortraege-025.xml__1
39,576,Darstellung heterogenen und dynamischen Wissens mit CIDOC CRM und WissKI 2016,Germanisches Nationalmuseum Nürnberg,../dhd_2016/TEI/vortraege-025.xml__2
39,577,Darstellung heterogenen und dynamischen Wissens mit CIDOC CRM und WissKI 2016,Germanisches Nationalmuseum Nürnberg,../dhd_2016/TEI/vortraege-025.xml__3
261,578,Das Dortmunder Chat-Korpus in CLARIN-D: Modellierung und Mehrwerte 2016,"TU Dortmund, Deutschland",../dhd_2016/TEI/posters-006.xml__0
47,579,Das Dortmunder Chat-Korpus in CLARIN-D: Modellierung und Mehrwerte 2016,"Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2016/TEI/posters-006.xml__1
15,580,Das Dortmunder Chat-Korpus in CLARIN-D: Modellierung und Mehrwerte 2016,"Institut für deutsche Sprache, Mannheim, Deutschland",../dhd_2016/TEI/posters-006.xml__2
31,581,Das Dortmunder Chat-Korpus in CLARIN-D: Modellierung und Mehrwerte 2016,"Universität Mannheim, Deutschland",../dhd_2016/TEI/posters-006.xml__3
45,582,Sprache als Netz: Diagnostik durch Visualisierung 2016,"Goethe-Universität Frankfurt am Main, Deutschland",../dhd_2016/TEI/vortraege-046.xml__0
45,583,Sprache als Netz: Diagnostik durch Visualisierung 2016,"Goethe-Universität Frankfurt am Main, Deutschland",../dhd_2016/TEI/vortraege-046.xml__1
3,584,Kein Gedanke ohne Gedächtnis: Aspekte der Kooperation zwischen digitaler Geisteswissenschaft und BAM-Institutionen  2016,"Universität Graz, Österreich",../dhd_2016/TEI/posters-043.xml__0
3,585,Kein Gedanke ohne Gedächtnis: Aspekte der Kooperation zwischen digitaler Geisteswissenschaft und BAM-Institutionen  2016,"Universität Graz, Österreich",../dhd_2016/TEI/posters-043.xml__1
72,586,Briding the GAP: 100 Jahre Dialektlexikographie als Cloud Service. Der SADE Use Case im DARIAH Competence Centre 2016,"Österreichische Akademie der Wissenschaften, Austrian Centre for Digital Humanities",../dhd_2016/TEI/posters-045.xml__0
262,587,Briding the GAP: 100 Jahre Dialektlexikographie als Cloud Service. Der SADE Use Case im DARIAH Competence Centre 2016,Institutio Nationale de Fisica Nucleare,../dhd_2016/TEI/posters-045.xml__1
263,588,Briding the GAP: 100 Jahre Dialektlexikographie als Cloud Service. Der SADE Use Case im DARIAH Competence Centre 2016,Institutio Nationale de Fisica Nucleare,../dhd_2016/TEI/posters-045.xml__2
264,589,Briding the GAP: 100 Jahre Dialektlexikographie als Cloud Service. Der SADE Use Case im DARIAH Competence Centre 2016,Institutio Nationale de Fisica Nucleare,../dhd_2016/TEI/posters-045.xml__3
265,590,Briding the GAP: 100 Jahre Dialektlexikographie als Cloud Service. Der SADE Use Case im DARIAH Competence Centre 2016,Gesellschaft für wissenschaftliche Datenverarbeitung mgH Göttingen,../dhd_2016/TEI/posters-045.xml__4
266,591,"""Bleeding Edge"" – Datenmodellierung, Softwareentwicklung und die Freuden und Leiden forschungsgetriebener Entwicklung am Beispiel der Datenbank der Islamic Scientific Manuscript Initiative (ISMI) 2016","MPI für Wissenschaftsgeschichte, Deutschland",../dhd_2016/TEI/posters-008.xml__0
55,592,Netzwerkanalysen als Methode in der historischen Epistemologie 2016,"Max-Planck-Institut für Wissenschaftsgeschichte, Deutschland",../dhd_2016/TEI/posters-032.xml__0
55,593,Netzwerkanalysen als Methode in der historischen Epistemologie 2016,"Max-Planck-Institut für Wissenschaftsgeschichte, Deutschland",../dhd_2016/TEI/posters-032.xml__1
55,594,Netzwerkanalysen als Methode in der historischen Epistemologie 2016,"Max-Planck-Institut für Wissenschaftsgeschichte, Deutschland",../dhd_2016/TEI/posters-032.xml__2
